V0 Results for OpenFace. Study on training variation,
Accuracy,Error
91.35,8.65
91.13,8.87
91.67,8.33
91.48,8.52
91.30,8.70
90.78,9.22
91.22,8.78
89.65,10.35
91.05,8.95
90.32,9.68
,
Avg,
91.00,9.01
Std Dev,
0.57,0.57
